seq_2	db_seq_52	100.000	5	0	0	379	383	2	6	612	10.4
seq_2	db_seq_52	100.000	5	0	0	3	7	6	2	612	10.4
seq_2	db_seq_52	100.000	5	0	0	58	62	5	9	612	10.4
seq_2	db_seq_52	100.000	5	0	0	209	213	9	5	612	10.4
seq_2	db_seq_52	100.000	5	0	0	159	163	9	5	612	10.4
seq_2	db_seq_52	100.000	5	0	0	352	356	8	12	612	10.4
seq_2	db_seq_52	100.000	5	0	0	392	396	8	12	612	10.4
seq_2	db_seq_52	88.889	9	0	1	206	213	9	17	612	10.4
seq_2	db_seq_52	88.889	9	0	1	58	65	17	9	612	10.4
seq_2	db_seq_52	100.000	5	0	0	166	170	9	13	612	10.4
seq_2	db_seq_52	100.000	5	0	0	16	20	10	14	612	10.4
seq_2	db_seq_52	100.000	5	0	0	216	220	10	14	612	10.4
seq_2	db_seq_52	100.000	5	0	0	51	55	14	10	612	10.4
seq_2	db_seq_52	100.000	5	0	0	446	450	13	17	612	10.4
seq_2	db_seq_52	100.000	5	0	0	160	164	14	18	612	10.4
seq_2	db_seq_52	100.000	5	0	0	240	244	15	19	612	10.4
seq_2	db_seq_52	100.000	5	0	0	278	282	15	19	612	10.4
seq_2	db_seq_47	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_47	100.000	10	0	0	301	310	20	11	1.0	19.6
seq_2	db_seq_47	100.000	10	0	0	441	450	11	20	1.0	19.6
seq_2	db_seq_47	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_47	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_47	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_47	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_47	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_47	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_47	100.000	5	0	0	123	127	16	20	612	10.4
seq_2	db_seq_47	100.000	5	0	0	199	203	16	20	612	10.4
seq_2	db_seq_45	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_45	100.000	10	0	0	121	130	20	11	1.0	19.6
seq_2	db_seq_45	100.000	7	0	0	299	305	12	18	47	14.0
seq_2	db_seq_45	100.000	6	0	0	304	309	13	8	170	12.2
seq_2	db_seq_45	100.000	6	0	0	442	447	8	13	170	12.2
seq_2	db_seq_45	100.000	6	0	0	199	204	18	13	170	12.2
seq_2	db_seq_45	100.000	6	0	0	398	403	15	20	170	12.2
seq_2	db_seq_45	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_45	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_45	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_45	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_45	83.333	12	1	1	240	250	16	5	612	10.4
seq_2	db_seq_45	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_45	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_45	100.000	5	0	0	278	282	16	12	612	10.4
seq_2	db_seq_45	100.000	5	0	0	160	164	17	13	612	10.4
seq_2	db_seq_45	100.000	5	0	0	446	450	18	14	612	10.4
seq_2	db_seq_44	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_44	100.000	10	0	0	401	410	20	11	1.0	19.6
seq_2	db_seq_44	100.000	10	0	0	161	170	11	20	1.0	19.6
seq_2	db_seq_44	100.000	10	0	0	201	210	11	20	1.0	19.6
seq_2	db_seq_44	100.000	10	0	0	61	70	20	11	1.0	19.6
seq_2	db_seq_44	100.000	7	0	0	331	337	9	15	47	14.0
seq_2	db_seq_44	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_44	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_44	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_44	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_44	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_44	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_44	100.000	5	0	0	95	99	13	9	612	10.4
seq_2	db_seq_44	100.000	5	0	0	277	281	10	14	612	10.4
seq_2	db_seq_44	100.000	5	0	0	18	22	14	18	612	10.4
seq_2	db_seq_44	100.000	5	0	0	156	160	18	14	612	10.4
seq_2	db_seq_44	100.000	5	0	0	49	53	18	14	612	10.4
seq_2	db_seq_43	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_43	100.000	10	0	0	361	370	20	11	1.0	19.6
seq_2	db_seq_43	100.000	6	0	0	157	162	16	11	170	12.2
seq_2	db_seq_43	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_43	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_43	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_43	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_43	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_43	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_43	87.500	8	1	0	14	21	9	16	612	10.4
seq_2	db_seq_43	87.500	8	1	0	50	57	16	9	612	10.4
seq_2	db_seq_43	100.000	5	0	0	451	455	13	9	612	10.4
seq_2	db_seq_43	100.000	5	0	0	120	124	11	15	612	10.4
seq_2	db_seq_42	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_42	100.000	10	0	0	261	270	11	20	1.0	19.6
seq_2	db_seq_42	100.000	10	0	0	421	430	11	20	1.0	19.6
seq_2	db_seq_42	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_42	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_42	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_42	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_42	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_42	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_42	81.818	11	2	0	214	224	9	19	612	10.4
seq_2	db_seq_42	100.000	5	0	0	451	455	13	9	612	10.4
seq_2	db_seq_42	100.000	5	0	0	128	132	15	19	612	10.4
seq_2	db_seq_41	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_41	100.000	10	0	0	221	230	20	11	1.0	19.6
seq_2	db_seq_41	100.000	10	0	0	1	10	20	11	1.0	19.6
seq_2	db_seq_41	100.000	7	0	0	78	84	13	19	47	14.0
seq_2	db_seq_41	100.000	7	0	0	138	144	13	19	47	14.0
seq_2	db_seq_41	100.000	7	0	0	178	184	13	19	47	14.0
seq_2	db_seq_41	100.000	7	0	0	318	324	13	19	47	14.0
seq_2	db_seq_41	100.000	7	0	0	107	113	19	13	47	14.0
seq_2	db_seq_41	100.000	7	0	0	378	384	13	19	47	14.0
seq_2	db_seq_41	90.000	10	0	1	343	351	13	4	170	12.2
seq_2	db_seq_41	90.000	10	0	1	272	281	13	5	170	12.2
seq_2	db_seq_41	100.000	6	0	0	249	254	16	11	170	12.2
seq_2	db_seq_41	88.889	9	1	0	187	195	12	20	170	12.2
seq_2	db_seq_41	88.889	9	1	0	36	44	20	12	170	12.2
seq_2	db_seq_41	100.000	6	0	0	19	24	14	19	170	12.2
seq_2	db_seq_41	100.000	6	0	0	47	52	19	14	170	12.2
seq_2	db_seq_41	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_41	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_41	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_41	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_41	88.889	9	0	1	243	250	13	5	612	10.4
seq_2	db_seq_41	87.500	8	1	0	300	307	5	12	612	10.4
seq_2	db_seq_41	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_41	100.000	5	0	0	87	91	12	16	612	10.4
seq_2	db_seq_41	100.000	5	0	0	280	284	16	12	612	10.4
seq_2	db_seq_41	100.000	5	0	0	155	159	18	14	612	10.4
seq_2	db_seq_41	100.000	5	0	0	46	50	15	19	612	10.4
seq_2	db_seq_41	100.000	5	0	0	381	385	19	15	612	10.4
seq_2	db_seq_41	100.000	5	0	0	106	110	15	19	612	10.4
seq_2	db_seq_41	100.000	5	0	0	321	325	19	15	612	10.4
seq_2	db_seq_41	100.000	5	0	0	181	185	19	15	612	10.4
seq_2	db_seq_41	100.000	5	0	0	286	290	15	19	612	10.4
seq_2	db_seq_41	100.000	5	0	0	141	145	19	15	612	10.4
seq_2	db_seq_41	100.000	5	0	0	81	85	19	15	612	10.4
seq_2	db_seq_41	100.000	5	0	0	21	25	19	15	612	10.4
seq_2	db_seq_41	100.000	5	0	0	129	133	20	16	612	10.4
seq_2	db_seq_37	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	21	30	11	20	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	81	90	11	20	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	141	150	11	20	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	281	290	20	11	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	181	190	11	20	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	321	330	11	20	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	101	110	20	11	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	381	390	11	20	1.0	19.6
seq_2	db_seq_37	100.000	10	0	0	41	50	20	11	1.0	19.6
seq_2	db_seq_37	100.000	7	0	0	220	226	9	15	47	14.0
seq_2	db_seq_37	100.000	6	0	0	1	6	10	15	170	12.2
seq_2	db_seq_37	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_37	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_37	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_37	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_37	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_37	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_37	88.889	9	0	1	129	136	10	18	612	10.4
seq_2	db_seq_37	100.000	5	0	0	47	51	11	15	612	10.4
seq_2	db_seq_37	100.000	5	0	0	380	384	15	11	612	10.4
seq_2	db_seq_37	100.000	5	0	0	107	111	11	15	612	10.4
seq_2	db_seq_37	100.000	5	0	0	320	324	15	11	612	10.4
seq_2	db_seq_37	100.000	5	0	0	180	184	15	11	612	10.4
seq_2	db_seq_37	100.000	5	0	0	140	144	15	11	612	10.4
seq_2	db_seq_37	100.000	5	0	0	80	84	15	11	612	10.4
seq_2	db_seq_37	100.000	5	0	0	20	24	15	11	612	10.4
seq_2	db_seq_36	100.000	10	0	0	331	340	10	1	1.0	19.6
seq_2	db_seq_36	100.000	10	0	0	121	130	11	20	1.0	19.6
seq_2	db_seq_36	100.000	7	0	0	299	305	19	13	47	14.0
seq_2	db_seq_36	100.000	6	0	0	398	403	16	11	170	12.2
seq_2	db_seq_36	100.000	6	0	0	199	204	13	18	170	12.2
seq_2	db_seq_36	100.000	5	0	0	66	70	4	8	612	10.4
seq_2	db_seq_36	100.000	5	0	0	201	205	8	4	612	10.4
seq_2	db_seq_36	100.000	5	0	0	161	165	8	4	612	10.4
seq_2	db_seq_36	100.000	5	0	0	406	410	4	8	612	10.4
seq_2	db_seq_36	100.000	5	0	0	277	281	9	5	612	10.4
seq_2	db_seq_36	100.000	5	0	0	95	99	6	10	612	10.4
seq_2	db_seq_36	100.000	5	0	0	446	450	13	17	612	10.4
seq_2	db_seq_36	100.000	5	0	0	160	164	14	18	612	10.4
seq_2	db_seq_36	100.000	5	0	0	240	244	15	19	612	10.4
seq_2	db_seq_36	100.000	5	0	0	278	282	15	19	612	10.4
seq_2	db_seq_31	100.000	10	0	0	51	60	1	10	1.0	19.6
seq_2	db_seq_31	100.000	10	0	0	211	220	10	1	1.0	19.6
seq_2	db_seq_31	100.000	10	0	0	11	20	10	1	1.0	19.6
seq_2	db_seq_31	100.000	10	0	0	301	310	20	11	1.0	19.6
seq_2	db_seq_31	100.000	10	0	0	441	450	11	20	1.0	19.6
seq_2	db_seq_31	100.000	5	0	0	400	404	1	5	612	10.4
seq_2	db_seq_31	100.000	5	0	0	245	249	5	9	612	10.4
seq_2	db_seq_31	100.000	5	0	0	345	349	5	9	612	10.4
seq_2	db_seq_31	100.000	5	0	0	437	441	11	7	612	10.4
seq_2	db_seq_31	100.000	5	0	0	94	98	7	11	612	10.4
seq_2	db_seq_31	100.000	5	0	0	123	127	16	20	612	10.4
seq_2	db_seq_31	100.000	5	0	0	199	203	16	20	612	10.4
seq_2	db_seq_30	100.000	10	0	0	51	60	1	10	1.0	19.6
seq_2	db_seq_30	100.000	10	0	0	211	220	10	1	1.0	19.6
seq_2	db_seq_30	100.000	10	0	0	11	20	10	1	1.0	19.6
seq_2	db_seq_30	100.000	10	0	0	341	350	20	11	1.0	19.6
seq_2	db_seq_30	100.000	10	0	0	241	250	20	11	1.0	19.6
seq_2	db_seq_30	100.000	5	0	0	400	404	1	5	612	10.4
seq_2	db_seq_30	100.000	5	0	0	245	249	5	9	612	10.4
seq_2	db_seq_30	100.000	5	0	0	345	349	5	9	612	10.4
seq_2	db_seq_30	100.000	5	0	0	437	441	11	7	612	10.4
seq_2	db_seq_30	100.000	5	0	0	94	98	7	11	612	10.4
seq_2	db_seq_30	100.000	5	0	0	12	16	12	16	612	10.4
seq_2	db_seq_30	100.000	5	0	0	212	216	12	16	612	10.4
seq_2	db_seq_30	100.000	5	0	0	55	59	16	12	612	10.4
seq_2	db_seq_29	100.000	10	0	0	51	60	1	10	1.0	19.6
seq_2	db_seq_29	100.000	10	0	0	211	220	10	1	1.0	19.6
seq_2	db_seq_29	100.000	10	0	0	11	20	10	1	1.0	19.6
seq_2	db_seq_29	100.000	10	0	0	121	130	20	11	1.0	19.6
seq_2	db_seq_29	100.000	7	0	0	299	305	12	18	47	14.0
seq_2	db_seq_29	100.000	6	0	0	199	204	18	13	170	12.2
seq_2	db_seq_29	100.000	6	0	0	398	403	15	20	170	12.2
seq_2	db_seq_29	100.000	5	0	0	400	404	1	5	612	10.4
seq_2	db_seq_29	100.000	5	0	0	245	249	5	9	612	10.4
seq_2	db_seq_29	100.000	5	0	0	345	349	5	9	612	10.4
seq_2	db_seq_29	87.500	8	1	0	310	317	7	14	612	10.4
seq_2	db_seq_29	100.000	5	0	0	278	282	16	12	612	10.4
seq_2	db_seq_29	100.000	5	0	0	240	244	16	12	612	10.4
seq_2	db_seq_29	100.000	5	0	0	160	164	17	13	612	10.4
seq_2	db_seq_29	100.000	5	0	0	446	450	18	14	612	10.4
seq_2	db_seq_28	100.000	10	0	0	51	60	1	10	1.0	19.6
seq_2	db_seq_28	100.000	10	0	0	211	220	10	1	1.0	19.6
seq_2	db_seq_28	100.000	10	0	0	11	20	10	1	1.0	19.6
seq_2	db_seq_28	100.000	10	0	0	401	410	20	11	1.0	19.6
seq_2	db_seq_28	100.000	10	0	0	161	170	11	20	1.0	19.6
seq_2	db_seq_28	100.000	10	0	0	201	210	11	20	1.0	19.6
seq_2	db_seq_28	100.000	10	0	0	61	70	20	11	1.0	19.6
seq_2	db_seq_28	100.000	5	0	0	400	404	1	5	612	10.4
seq_2	db_seq_28	100.000	5	0	0	245	249	5	9	612	10.4
seq_2	db_seq_28	100.000	5	0	0	345	349	5	9	612	10.4
seq_2	db_seq_28	87.500	8	1	0	236	243	7	14	612	10.4
seq_2	db_seq_28	88.889	9	0	1	156	163	18	10	612	10.4
seq_2	db_seq_28	100.000	5	0	0	333	337	11	15	612	10.4
seq_2	db_seq_28	100.000	5	0	0	18	22	14	18	612	10.4
seq_2	db_seq_28	100.000	5	0	0	49	53	18	14	612	10.4
seq_2	db_seq_27	100.000	10	0	0	51	60	1	10	1.0	19.6
seq_2	db_seq_27	100.000	10	0	0	211	220	10	1	1.0	19.6
seq_2	db_seq_27	100.000	10	0	0	11	20	10	1	1.0	19.6
seq_2	db_seq_27	100.000	10	0	0	361	370	20	11	1.0	19.6
seq_2	db_seq_27	100.000	7	0	0	157	163	16	10	47	14.0
seq_2	db_seq_27	88.889	9	1	0	116	124	7	15	170	12.2
seq_2	db_seq_27	100.000	5	0	0	400	404	1	5	612	10.4
seq_2	db_seq_27	100.000	5	0	0	245	249	5	9	612	10.4
seq_2	db_seq_27	100.000	5	0	0	345	349	5	9	612	10.4
seq_2	db_seq_27	88.889	9	0	1	149	156	18	10	612	10.4
seq_2	db_seq_27	100.000	5	0	0	17	21	12	16	612	10.4
seq_2	db_seq_27	100.000	5	0	0	50	54	16	12	612	10.4
seq_2	db_seq_26	100.000	10	0	0	51	60	1	10	1.0	19.6
seq_2	db_seq_26	100.000	10	0	0	211	220	10	1	1.0	19.6
seq_2	db_seq_26	100.000	10	0	0	11	20	10	1	1.0	19.6
seq_2	db_seq_26	100.000	10	0	0	261	270	11	20	1.0	19.6
seq_2	db_seq_26	100.000	10	0	0	421	430	11	20	1.0	19.6
seq_2	db_seq_26	100.000	5	0	0	400	404	1	5	612	10.4
seq_2	db_seq_26	100.000	5	0	0	245	249	5	9	612	10.4
seq_2	db_seq_26	100.000	5	0	0	345	349	5	9	612	10.4
seq_2	db_seq_26	87.500	8	1	0	116	123	7	14	612	10.4
seq_2	db_seq_26	100.000	5	0	0	159	163	14	10	612	10.4
seq_2	db_seq_26	100.000	5	0	0	152	156	14	10	612	10.4
seq_2	db_seq_26	87.500	8	1	0	217	224	12	19	612	10.4
seq_2	db_seq_26	100.000	5	0	0	128	132	15	19	612	10.4
seq_3	db_seq_241	100.000	20	0	0	81	100	20	1	2.81e-06	38.1
seq_3	db_seq_241	100.000	11	0	0	401	411	20	10	0.28	21.4
seq_3	db_seq_241	100.000	11	0	0	161	171	20	10	0.28	21.4
seq_3	db_seq_241	100.000	10	0	0	1	10	11	20	1.0	19.6
seq_3	db_seq_241	100.000	10	0	0	141	150	20	11	1.0	19.6
seq_3	db_seq_241	100.000	7	0	0	107	113	12	18	47	14.0
seq_3	db_seq_241	100.000	7	0	0	227	233	12	18	47	14.0
seq_3	db_seq_241	100.000	7	0	0	178	184	18	12	47	14.0
seq_3	db_seq_241	88.889	9	1	0	36	44	11	19	170	12.2
seq_3	db_seq_241	88.889	9	1	0	187	195	19	11	170	12.2
seq_3	db_seq_241	100.000	6	0	0	47	52	12	17	170	12.2
seq_3	db_seq_241	100.000	6	0	0	19	24	17	12	170	12.2
seq_3	db_seq_241	100.000	6	0	0	317	322	20	15	170	12.2
seq_3	db_seq_241	100.000	6	0	0	249	254	15	20	170	12.2
seq_3	db_seq_241	100.000	5	0	0	452	456	5	1	612	10.4
seq_3	db_seq_241	100.000	5	0	0	331	335	2	6	612	10.4
seq_3	db_seq_241	100.000	5	0	0	437	441	3	7	612	10.4
seq_3	db_seq_241	100.000	5	0	0	448	452	4	8	612	10.4
seq_3	db_seq_241	100.000	5	0	0	129	133	11	15	612	10.4
seq_3	db_seq_241	100.000	5	0	0	21	25	12	16	612	10.4
seq_3	db_seq_241	100.000	5	0	0	340	344	16	12	612	10.4
seq_3	db_seq_241	100.000	5	0	0	286	290	16	12	612	10.4
seq_3	db_seq_241	100.000	5	0	0	181	185	12	16	612	10.4
seq_3	db_seq_241	100.000	5	0	0	226	230	16	12	612	10.4
seq_3	db_seq_241	100.000	5	0	0	341	345	12	16	612	10.4
seq_3	db_seq_241	100.000	5	0	0	106	110	16	12	612	10.4
seq_3	db_seq_241	100.000	5	0	0	46	50	16	12	612	10.4
seq_3	db_seq_241	100.000	5	0	0	155	159	13	17	612	10.4
seq_3	db_seq_241	100.000	5	0	0	280	284	15	19	612	10.4
seq_3	db_seq_210	100.000	20	0	0	381	400	20	1	2.81e-06	38.1
seq_3	db_seq_210	100.000	12	0	0	421	432	20	9	0.079	23.3
seq_3	db_seq_210	100.000	12	0	0	261	272	20	9	0.079	23.3
seq_3	db_seq_210	85.714	14	2	0	380	393	5	18	13	15.9
seq_3	db_seq_210	84.615	13	2	0	420	432	5	17	47	14.0
seq_3	db_seq_210	90.000	10	1	0	263	272	8	17	47	14.0
seq_3	db_seq_210	88.889	9	1	0	147	155	12	20	170	12.2
seq_3	db_seq_210	100.000	5	0	0	128	132	16	12	612	10.4
seq_3	db_seq_201	100.000	20	0	0	391	410	1	20	2.81e-06	38.1
seq_3	db_seq_201	100.000	10	0	0	81	90	11	20	1.0	19.6
seq_3	db_seq_201	100.000	10	0	0	141	150	11	20	1.0	19.6
seq_3	db_seq_201	100.000	10	0	0	161	170	11	20	1.0	19.6
seq_3	db_seq_201	100.000	10	0	0	1	10	20	11	1.0	19.6
seq_3	db_seq_201	100.000	7	0	0	178	184	13	19	47	14.0
seq_3	db_seq_201	100.000	7	0	0	227	233	19	13	47	14.0
seq_3	db_seq_201	100.000	7	0	0	107	113	19	13	47	14.0
seq_3	db_seq_201	100.000	6	0	0	249	254	16	11	170	12.2
seq_3	db_seq_201	100.000	6	0	0	317	322	11	16	170	12.2
seq_3	db_seq_201	88.889	9	1	0	187	195	12	20	170	12.2
seq_3	db_seq_201	88.889	9	1	0	36	44	20	12	170	12.2
seq_3	db_seq_201	100.000	6	0	0	19	24	14	19	170	12.2
seq_3	db_seq_201	100.000	6	0	0	47	52	19	14	170	12.2
seq_3	db_seq_201	100.000	5	0	0	280	284	16	12	612	10.4
seq_3	db_seq_201	100.000	5	0	0	155	159	18	14	612	10.4
seq_3	db_seq_201	100.000	5	0	0	46	50	15	19	612	10.4
seq_3	db_seq_201	100.000	5	0	0	106	110	15	19	612	10.4
seq_3	db_seq_201	100.000	5	0	0	341	345	19	15	612	10.4
seq_3	db_seq_201	100.000	5	0	0	226	230	15	19	612	10.4
seq_3	db_seq_201	100.000	5	0	0	181	185	19	15	612	10.4
seq_3	db_seq_201	100.000	5	0	0	286	290	15	19	612	10.4
seq_3	db_seq_201	100.000	5	0	0	340	344	15	19	612	10.4
seq_3	db_seq_201	100.000	5	0	0	21	25	19	15	612	10.4
seq_3	db_seq_201	100.000	5	0	0	129	133	20	16	612	10.4
seq_3	db_seq_181	100.000	20	0	0	331	350	1	20	2.81e-06	38.1
seq_3	db_seq_181	100.000	11	0	0	20	30	10	20	0.28	21.4
seq_3	db_seq_181	100.000	11	0	0	180	190	10	20	0.28	21.4
seq_3	db_seq_181	100.000	11	0	0	221	231	20	10	0.28	21.4
seq_3	db_seq_181	100.000	11	0	0	101	111	20	10	0.28	21.4
seq_3	db_seq_181	100.000	11	0	0	41	51	20	10	0.28	21.4
seq_3	db_seq_181	92.308	13	1	0	281	293	20	8	1.0	19.6
seq_3	db_seq_181	100.000	8	0	0	339	346	16	9	13	15.9
seq_3	db_seq_181	100.000	7	0	0	45	51	9	15	47	14.0
seq_3	db_seq_181	100.000	7	0	0	105	111	9	15	47	14.0
seq_3	db_seq_181	100.000	7	0	0	225	231	9	15	47	14.0
seq_3	db_seq_181	100.000	7	0	0	180	186	15	9	47	14.0
seq_3	db_seq_181	100.000	7	0	0	20	26	15	9	47	14.0
seq_3	db_seq_181	100.000	6	0	0	285	290	9	14	170	12.2
seq_3	db_seq_181	100.000	5	0	0	95	99	5	1	612	10.4
seq_3	db_seq_181	100.000	5	0	0	277	281	2	6	612	10.4
seq_3	db_seq_181	100.000	5	0	0	201	205	3	7	612	10.4
seq_3	db_seq_181	100.000	5	0	0	66	70	7	3	612	10.4
seq_3	db_seq_181	100.000	5	0	0	85	89	10	14	612	10.4
seq_3	db_seq_181	100.000	5	0	0	145	149	10	14	612	10.4
seq_3	db_seq_181	100.000	5	0	0	165	169	10	14	612	10.4
seq_3	db_seq_181	100.000	5	0	0	405	409	10	14	612	10.4
seq_3	db_seq_181	100.000	5	0	0	2	6	14	10	612	10.4
seq_3	db_seq_181	100.000	5	0	0	2	6	11	15	612	10.4
seq_3	db_seq_181	100.000	5	0	0	405	409	15	11	612	10.4
seq_3	db_seq_181	100.000	5	0	0	165	169	15	11	612	10.4
seq_3	db_seq_181	100.000	5	0	0	145	149	15	11	612	10.4
seq_3	db_seq_181	100.000	5	0	0	85	89	15	11	612	10.4
seq_3	db_seq_175	100.000	20	0	0	431	450	1	20	2.81e-06	38.1
seq_3	db_seq_175	100.000	12	0	0	301	312	20	9	0.079	23.3
seq_3	db_seq_175	100.000	10	0	0	271	280	1	10	1.0	19.6
seq_3	db_seq_175	100.000	5	0	0	94	98	11	7	612	10.4
seq_3	db_seq_175	100.000	5	0	0	456	460	13	9	612	10.4
seq_3	db_seq_175	100.000	5	0	0	123	127	16	20	612	10.4
seq_3	db_seq_175	100.000	5	0	0	199	203	16	20	612	10.4
seq_3	db_seq_160	100.000	20	0	0	271	290	1	20	2.81e-06	38.1
seq_3	db_seq_160	100.000	12	0	0	39	50	9	20	0.079	23.3
seq_3	db_seq_160	100.000	12	0	0	181	192	20	9	0.079	23.3
seq_3	db_seq_160	100.000	10	0	0	431	440	1	10	1.0	19.6
seq_3	db_seq_160	100.000	10	0	0	101	110	11	20	1.0	19.6
seq_3	db_seq_160	100.000	10	0	0	341	350	20	11	1.0	19.6
seq_3	db_seq_160	100.000	10	0	0	221	230	11	20	1.0	19.6
seq_3	db_seq_160	100.000	10	0	0	21	30	20	11	1.0	19.6
seq_3	db_seq_160	84.615	13	0	2	318	328	14	2	170	12.2
seq_3	db_seq_160	84.615	13	0	2	243	253	2	14	170	12.2
seq_3	db_seq_160	100.000	6	0	0	298	303	13	8	170	12.2
seq_3	db_seq_160	100.000	6	0	0	339	344	15	20	170	12.2
seq_3	db_seq_160	100.000	5	0	0	332	336	7	11	612	10.4
seq_3	db_seq_160	100.000	5	0	0	125	129	8	12	612	10.4
seq_3	db_seq_160	100.000	5	0	0	240	244	8	12	612	10.4
seq_3	db_seq_160	100.000	5	0	0	5	9	10	14	612	10.4
seq_3	db_seq_160	100.000	5	0	0	402	406	14	10	612	10.4
seq_3	db_seq_160	100.000	5	0	0	162	166	14	10	612	10.4
seq_3	db_seq_160	100.000	5	0	0	142	146	14	10	612	10.4
seq_3	db_seq_160	100.000	5	0	0	82	86	14	10	612	10.4
seq_3	db_seq_160	100.000	5	0	0	20	24	16	20	612	10.4
seq_3	db_seq_160	100.000	5	0	0	85	89	16	20	612	10.4
seq_3	db_seq_160	100.000	5	0	0	145	149	16	20	612	10.4
seq_3	db_seq_160	100.000	5	0	0	165	169	16	20	612	10.4
seq_3	db_seq_160	100.000	5	0	0	180	184	16	20	612	10.4
seq_3	db_seq_160	100.000	5	0	0	227	231	20	16	612	10.4
seq_3	db_seq_160	100.000	5	0	0	107	111	20	16	612	10.4
seq_3	db_seq_160	100.000	5	0	0	405	409	16	20	612	10.4
seq_3	db_seq_160	100.000	5	0	0	47	51	20	16	612	10.4
seq_3	db_seq_160	100.000	5	0	0	2	6	20	16	612	10.4
seq_3	db_seq_149	100.000	20	0	0	11	30	1	20	2.81e-06	38.1
seq_3	db_seq_149	100.000	20	0	0	41	60	20	1	2.81e-06	38.1
seq_3	db_seq_149	100.000	12	0	0	179	190	9	20	0.079	23.3
seq_3	db_seq_149	100.000	12	0	0	221	232	20	9	0.079	23.3
seq_3	db_seq_149	100.000	12	0	0	101	112	20	9	0.079	23.3
seq_3	db_seq_149	100.000	11	0	0	340	350	10	20	0.28	21.4
seq_3	db_seq_149	100.000	10	0	0	211	220	1	10	1.0	19.6
seq_3	db_seq_149	100.000	10	0	0	281	290	20	11	1.0	19.6
seq_3	db_seq_149	100.000	7	0	0	339	345	16	10	47	14.0
seq_3	db_seq_149	100.000	6	0	0	155	160	13	8	170	12.2
